rssi,rate,noise_floor,data,local_time,channel
-54,11,-95,"[0, 0, -3, -14, -4]",163162565,6
-54,11,-95,"[0, 0, -1, 16, -2]",163178526,6
-54,11,-95,"[0, 0, -14, 9, -14]",163185318,6
-52,11,-95,"[0, 0, 3, -16, 3]",163223514,6
-51,11,-95,"[0, 0, -17, -2, -19]",163376649,6
-51,11,-95,"[0, 0, -12, -12, -14]",163383695,6
-52,11,-95,"[0, 0, -17, 0, -18]",163387401,6
-51,11,-95,"[0, 0, 13, 8, 15]",163391206,6
-52,11,-95,"[0, 0, -3, 15, -3]",163394682,6
-52,11,-95,"[0, 0, 16, -3, 17]",163398088,6
-52,11,-95,"[0, 0, 14, 8, 15]",163406522,6
-52,11,-95,"[0, 0, -14, -6, -16]",163415150,6
-50,11,-95,"[0, 0, 14, -5, 15]",163426523,6
-50,11,-95,"[0, 0, 10, -7, 11]",163430518,6
-50,11,-95,"[0, 0, -14, -3, -15]",163434473,6
-54,11,-95,"[0, 0, -12, 4, -13]",163467450,6
-56,11,-95,"[0, 0, 1, 13, 2]",163515880,6
-54,11,-95,"[0, 0, 9, 10, 10]",163532158,6
-54,11,-95,"[0, 0, -8, 12, -8]",163538532,6
-54,11,-95,"[0, 0, -7, -6, -9]",163623338,6
-54,11,-95,"[0, 0, 7, -4, 9]",163636359,6
-54,11,-95,"[0, 0, -8, 4, -11]",163640573,6
-56,11,-95,"[0, 0, 10, -7, 11]",163731353,6
-56,11,-95,"[0, 0, 9, -11, 10]",163735214,6
-56,11,-95,"[0, 0, 12, -5, 13]",163739641,6
-53,11,-95,"[0, 0, 16, -5, 15]",163993769,6
-54,11,-95,"[0, 0, -13, -6, -14]",164013536,6
-54,11,-95,"[0, 0, -12, 7, -12]",164024943,6
-54,11,-95,"[0, 0, 15, 3, 15]",164033567,6
-54,11,-95,"[0, 0, 14, -7, 14]",164050231,6
-55,11,-95,"[0, 0, -12, 2, -14]",164141516,6
-55,11,-95,"[0, 0, -11, 5, -12]",164152120,6
-55,11,-95,"[0, 0, 6, 20, 6]",164412929,6
-54,11,-95,"[0, 0, 7, 18, 7]",164428894,6
-54,11,-95,"[0, 0, -18, 12, -16]",164436496,6
-54,11,-95,"[0, 0, 19, 3, 17]",164442365,6
-54,11,-95,"[0, 0, 15, -15, 12]",164450744,6
-54,11,-95,"[0, 0, 19, 7, 18]",164459860,6
-54,11,-95,"[0, 0, 17, -3, 17]",164503091,6
-54,11,-95,"[0, 0, -15, -9, -16]",164509925,6
-54,11,-95,"[0, 0, -18, 1, -18]",164515560,6
-54,11,-95,"[0, 0, 9, 14, 10]",164519516,6
-54,11,-95,"[0, 0, 5, -16, 4]",164524558,6
-53,11,-95,"[0, 0, -14, -8, -14]",164539823,6
-53,11,-95,"[0, 0, 15, 5, 14]",164547053,6
-53,11,-95,"[0, 0, 1, 14, 2]",164554793,6
-53,11,-95,"[0, 0, 15, 2, 15]",164558623,6
-54,11,-95,"[0, 0, 16, -6, 15]",164566336,6
-54,11,-95,"[0, 0, 13, 7, 13]",164572824,6
-54,11,-95,"[0, 0, 13, 11, 14]",164582757,6
-54,11,-95,"[0, 0, -4, 14, -3]",164626302,6
-54,11,-95,"[0, 0, 7, -14, 7]",164655049,6
-54,11,-95,"[0, 0, -7, -15, -9]",164661230,6
-54,11,-95,"[0, 0, -5, -10, -5]",164710703,6
-54,11,-95,"[0, 0, 5, 10, 5]",164764782,6
-55,11,-95,"[0, 0, 2, -12, 2]",164817927,6
-55,11,-95,"[0, 0, -10, 10, -9]",164829175,6
-55,11,-95,"[0, 0, 11, -9, 11]",164832971,6
-55,11,-95,"[0, 0, 8, -11, 7]",164838205,6
-55,11,-95,"[0, 0, -3, 15, -2]",164846534,6
-55,11,-95,"[0, 0, -3, -15, -4]",164854453,6
-56,11,-95,"[0, 0, -11, -12, -12]",164863126,6
-57,11,-95,"[0, 0, 14, 8, 15]",164900808,6
-56,11,-95,"[0, 0, 20, 1, 20]",164906450,6
-55,11,-95,"[0, 0, 9, 16, 10]",164915296,6
-55,11,-95,"[0, 0, -9, 16, -9]",164935573,6
-54,11,-95,"[0, 0, 13, 17, 14]",164947124,6
-54,11,-95,"[0, 0, -18, 14, -16]",164953775,6
-54,11,-95,"[0, 0, 7, -21, 5]",164967202,6
-54,11,-95,"[0, 0, 7, 21, 9]",164971527,6
-54,11,-95,"[0, 0, 9, -20, 7]",165023327,6
-54,11,-95,"[0, 0, -18, 12, -16]",165030025,6
-54,11,-95,"[0, 0, -3, -19, -5]",165055573,6
-54,11,-95,"[0, 0, -5, -18, -6]",165064254,6
-54,11,-95,"[0, 0, -20, 1, -20]",165070423,6
-54,11,-95,"[0, 0, 17, 6, 17]",165074086,6
-54,11,-95,"[0, 0, -4, 19, -2]",165117529,6
-54,11,-95,"[0, 0, 14, 11, 16]",165125636,6
-54,11,-95,"[0, 0, 18, 5, 18]",165129763,6
-54,11,-95,"[0, 0, -17, -12, -17]",165140178,6
-54,11,-95,"[0, 0, -10, 16, -8]",165156395,6
-54,11,-95,"[0, 0, -10, -14, -11]",165169947,6
-53,11,-95,"[0, 0, -13, 14, -11]",165174738,6
-53,11,-95,"[0, 0, -14, 10, -13]",165220353,6
-53,11,-95,"[0, 0, -6, -15, -7]",165226869,6
-53,11,-95,"[0, 0, -3, 14, -2]",165231914,6
-54,11,-95,"[0, 0, 3, -16, 1]",165237771,6
-54,11,-95,"[0, 0, 16, 2, 16]",165241525,6
-52,11,-95,"[0, 0, -15, -5, -15]",165248355,6
-53,11,-95,"[0, 0, 12, -8, 12]",165252128,6
-53,11,-95,"[0, 0, 11, -3, 12]",165272403,6
-54,11,-95,"[0, 0, -11, -4, -13]",165322390,6
-55,11,-95,"[0, 0, 11, 5, 12]",165328666,6
-56,11,-95,"[0, 0, 13, 1, 14]",165332104,6
-55,11,-95,"[0, 0, 3, -13, 2]",165356970,6
-55,11,-95,"[0, 0, 0, 13, 1]",165368507,6
-55,11,-95,"[0, 0, -10, 10, -10]",165372260,6
-55,11,-95,"[0, 0, -15, 1, -16]",165378085,6
-55,11,-95,"[0, 0, 6, -13, 5]",165383523,6
-55,11,-95,"[0, 0, -13, 0, -15]",165393714,6
-55,11,-95,"[0, 0, -7, 11, -7]",165404617,6
-53,11,-95,"[0, 0, -14, -4, -15]",165408641,6
-53,11,-95,"[0, 0, -11, -9, -13]",165413340,6
-53,11,-95,"[0, 0, -8, -15, -9]",165471577,6
-53,11,-95,"[0, 0, 15, -5, 16]",165476308,6
-53,11,-95,"[0, 0, 12, -7, 13]",165480030,6
-53,11,-95,"[0, 0, 13, 9, 15]",165484884,6
-54,11,-95,"[0, 0, -11, 19, -9]",165632620,6
-54,11,-95,"[0, 0, 16, -15, 14]",165646384,6
-54,11,-95,"[0, 0, -16, -10, -17]",165653960,6
-54,11,-95,"[0, 0, -20, 6, -20]",165668053,6
-54,11,-95,"[0, 0, -19, 6, -18]",165675793,6
-54,11,-95,"[0, 0, 16, -10, 15]",165681941,6
-54,11,-95,"[0, 0, 12, 15, 13]",165689298,6
-54,11,-95,"[0, 0, 10, 12, 12]",165779128,6
-53,11,-95,"[0, 0, 16, 5, 17]",165785603,6
-54,11,-95,"[0, 0, 1, -15, 0]",165791499,6
-54,11,-95,"[0, 0, 13, 5, 14]",165835446,6
-54,11,-95,"[0, 0, -4, 13, -4]",165840863,6
-53,11,-95,"[0, 0, -14, -3, -15]",165853465,6
-53,11,-95,"[0, 0, -15, -2, -16]",165859402,6
-53,11,-95,"[0, 0, 10, -9, 10]",165875890,6
-54,11,-95,"[0, 0, -14, 4, -15]",165889777,6
-55,11,-95,"[0, 0, -3, -9, -3]",165938986,6
-55,11,-95,"[0, 0, -8, 7, -9]",165949296,6
-55,11,-95,"[0, 0, 8, 7, 9]",165953263,6
-55,11,-95,"[0, 0, 8, -8, 9]",165957096,6
-55,11,-95,"[0, 0, 7, 8, 8]",165966934,6
-55,11,-95,"[0, 0, -8, 8, -10]",165979536,6
-55,11,-95,"[0, 0, -4, -9, -5]",165988695,6
-55,11,-95,"[0, 0, 6, 8, 7]",165992624,6
-55,11,-95,"[0, 0, 7, -9, 8]",165997693,6
-55,11,-95,"[0, 0, -16, 10, -15]",166244199,6
-55,11,-95,"[0, 0, -9, -16, -10]",166253039,6
-54,11,-95,"[0, 0, 3, -18, 1]",166391619,6
-54,11,-95,"[0, 0, 19, -3, 19]",166399637,6
-54,11,-95,"[0, 0, -17, -6, -18]",166404401,6
-54,11,-95,"[0, 0, 6, 14, 8]",166449685,6
-54,11,-95,"[0, 0, -12, 14, -11]",166462663,6
-54,11,-95,"[0, 0, 13, 11, 15]",166476826,6
-54,11,-95,"[0, 0, -18, 0, -19]",166503895,6
-54,11,-95,"[0, 0, 11, 11, 13]",166508252,6
-55,11,-95,"[0, 0, -16, 3, -17]",166544680,6
-54,11,-95,"[0, 0, -11, -6, -13]",166553244,6
-56,11,-95,"[0, 0, -14, -5, -16]",166579976,6
-56,11,-95,"[0, 0, -11, -6, -13]",166589078,6
-56,11,-95,"[0, 0, 0, 12, 1]",166593715,6
-55,11,-95,"[0, 0, 4, 13, 5]",166605565,6
-55,11,-95,"[0, 0, -8, 8, -9]",166665275,6
-55,11,-95,"[0, 0, -10, -7, -12]",166670407,6
-54,11,-95,"[0, 0, 0, -11, 0]",166677185,6
-55,11,-95,"[0, 0, -8, -6, -10]",166703638,6
-56,11,-95,"[0, 0, -8, -7, -9]",166713157,6
-56,11,-95,"[0, 0, -1, -10, -2]",166746127,6
-54,11,-95,"[0, 0, 9, -10, 9]",166795214,6
-53,11,-95,"[0, 0, 5, 12, 6]",166809866,6
-53,11,-95,"[0, 0, 10, -11, 10]",166813683,6
-55,11,-95,"[0, 0, -12, 8, -13]",167109618,6
-55,11,-95,"[0, 0, 8, -12, 9]",167119590,6
-57,11,-95,"[0, 0, -4, 15, -2]",167280123,6
-57,11,-95,"[0, 0, -16, 8, -15]",167286741,6
-57,11,-95,"[0, 0, -8, -15, -9]",167290624,6
-57,11,-95,"[0, 0, 16, -7, 14]",167295474,6
-57,11,-95,"[0, 0, 16, 9, 15]",167304293,6
-56,11,-95,"[0, 0, -11, -16, -12]",167316334,6
-56,11,-95,"[0, 0, 6, -20, 4]",167321854,6
-56,11,-95,"[0, 0, -21, 3, -19]",167325797,6
-56,11,-95,"[0, 0, 17, 2, 15]",167411430,6
-58,11,-95,"[0, 0, -14, 12, -12]",167427899,6
-56,11,-95,"[0, 0, -14, -7, -14]",167500714,6
-55,11,-95,"[0, 0, 3, 15, 4]",167522955,6
-54,11,-95,"[0, 0, -6, 15, -4]",167530675,6
-55,11,-95,"[0, 0, 15, 8, 15]",167574703,6
-57,11,-95,"[0, 0, 0, 18, 2]",167582160,6
-56,11,-95,"[0, 0, -16, 10, -14]",167586176,6
-57,11,-95,"[0, 0, 18, 3, 17]",167589841,6
-57,11,-95,"[0, 0, -19, 2, -18]",167595824,6
-57,11,-95,"[0, 0, -19, 4, -18]",167600918,6
-57,11,-95,"[0, 0, -17, -9, -17]",167608915,6
-56,11,-95,"[0, 0, -5, 18, -3]",167616308,6
-56,11,-95,"[0, 0, -13, -14, -13]",167616495,6
-56,11,-95,"[0, 0, -4, 19, -1]",167623189,6
-56,11,-95,"[0, 0, 18, -9, 15]",167668308,6
-55,11,-95,"[0, 0, 16, -12, 14]",167680837,6
-55,11,-95,"[0, 0, -16, 14, -14]",167686134,6
-56,11,-95,"[0, 0, 15, 13, 15]",167705509,6
-58,11,-95,"[0, 0, 2, -19, 1]",167724047,6
-59,11,-95,"[0, 0, 8, -17, 7]",167729560,6
-59,11,-95,"[0, 0, -17, -7, -18]",167733515,6
-61,11,-95,"[0, 0, 4, -16, 4]",167768224,6
-66,11,-95,"[0, 0, 2, -7, 2]",167817221,6
-68,11,-95,"[0, 0, -1, 2, -1]",167833248,6
-69,11,-95,"[0, 0, 1, 1, 2]",167837231,6
-69,11,-95,"[0, 0, -15, 11, -15]",167873106,6
-63,11,-95,"[0, 0, -8, 10, -9]",167927309,6
-63,11,-95,"[0, 0, 10, -8, 10]",167932885,6
-58,11,-95,"[0, 0, 20, 3, 18]",167989596,6
-57,11,-95,"[0, 0, 14, 8, 12]",168034047,6
-57,11,-95,"[0, 0, 5, 12, 5]",168043554,6
-63,11,-95,"[0, 0, -11, 0, -7]",168330014,6
-57,11,-95,"[0, 0, -13, -9, -15]",168385407,6
-55,11,-95,"[0, 0, 12, 4, 13]",168435740,6
-56,11,-95,"[0, 0, 14, -3, 14]",168442738,6
-56,11,-95,"[0, 0, -10, 11, -9]",168448834,6
-56,11,-95,"[0, 0, 3, -15, 2]",168452876,6
-62,11,-95,"[0, 0, -8, -11, -9]",168488683,6
-67,11,-95,"[0, 0, 5, -1, 2]",168507771,6
-66,11,-95,"[0, 0, -12, 0, -10]",168511821,6
-63,11,-95,"[0, 0, -6, 15, -4]",168524984,6
-62,11,-95,"[0, 0, 16, 2, 15]",168530452,6
-62,11,-95,"[0, 0, 16, 2, 16]",168534299,6
-61,11,-95,"[0, 0, -1, 16, 0]",168546286,6
-62,11,-95,"[0, 0, 13, 5, 12]",168554642,6
-64,11,-95,"[0, 0, -15, -11, -15]",168593373,6
-58,11,-95,"[0, 0, -13, -4, -15]",168612625,6
-57,11,-95,"[0, 0, 3, 11, 4]",168618902,6
-57,11,-95,"[0, 0, -13, -1, -15]",168623065,6
-56,11,-95,"[0, 0, -12, 1, -13]",168626773,6
-56,11,-95,"[0, 0, 10, 1, 12]",168635642,6
-56,11,-95,"[0, 0, 7, -8, 9]",168639332,6
-56,11,-95,"[0, 0, -11, 3, -13]",168657274,6
-60,11,-95,"[0, 0, 19, 1, 19]",168912889,6
-60,11,-95,"[0, 0, -7, 19, -6]",168917855,6
-60,11,-95,"[0, 0, -20, 3, -20]",168925274,6
-59,11,-95,"[0, 0, -17, -11, -18]",168928988,6
-58,11,-95,"[0, 0, 19, 1, 19]",168944799,6
-58,11,-95,"[0, 0, 14, 13, 15]",168948786,6
-58,11,-95,"[0, 0, 20, 1, 20]",168962202,6
-58,11,-95,"[0, 0, 10, 16, 11]",168997858,6
-58,11,-95,"[0, 0, 16, -11, 15]",169012768,6
-58,11,-95,"[0, 0, 18, -7, 18]",169019078,6
-58,11,-95,"[0, 0, -7, 18, -6]",169023241,6
-58,11,-95,"[0, 0, -6, 18, -5]",169028858,6
-58,11,-95,"[0, 0, 5, 17, 6]",169033099,6
-58,11,-95,"[0, 0, -19, 7, -19]",169046708,6
-58,11,-95,"[0, 0, -16, -12, -16]",169052762,6
-58,11,-95,"[0, 0, 19, 3, 19]",169068728,6
-58,11,-95,"[0, 0, 19, -2, 19]",169115344,6
-58,11,-95,"[0, 0, 5, -19, 3]",169127385,6
-58,11,-95,"[0, 0, -20, -3, -20]",169134893,6
-57,11,-95,"[0, 0, 9, 15, 10]",169155835,6
-57,11,-95,"[0, 0, 7, -18, 5]",169161549,6
-57,11,-95,"[0, 0, -18, -6, -18]",169168377,6
-59,11,-95,"[0, 0, 20, 2, 18]",169223601,6
-61,11,-95,"[0, 0, -15, -14, -14]",169231098,6
-61,11,-95,"[0, 0, -2, 19, -2]",169247254,6
-59,11,-95,"[0, 0, 8, -21, 8]",169255427,6
-58,11,-95,"[0, 0, -2, -20, -2]",169262138,6
-58,11,-95,"[0, 0, -6, 18, -5]",169266056,6
-58,11,-95,"[0, 0, 0, -11, -1]",169670663,6
-58,11,-95,"[0, 0, -3, 9, -3]",169675253,6
-59,11,-95,"[0, 0, 6, 4, 8]",169679057,6
-62,11,-95,"[0, 0, 0, -6, 1]",169714478,6
-61,11,-95,"[0, 0, 6, -4, 7]",169769756,6
-60,11,-95,"[0, 0, -4, -9, -5]",169783397,6
-56,11,-95,"[0, 0, -5, -7, -6]",169818389,6
-54,11,-95,"[0, 0, 1, -8, 0]",169867495,6
-54,11,-95,"[0, 0, 8, -1, 10]",169878196,6
-54,11,-95,"[0, 0, 7, 4, 9]",169882167,6
-54,11,-95,"[0, 0, 8, 4, 10]",169886282,6
-58,11,-95,"[0, 0, -11, 3, -13]",169934625,6
-58,11,-95,"[0, 0, -3, 12, -2]",169940335,6
-60,11,-95,"[0, 0, -12, 7, -12]",169963112,6
-61,11,-95,"[0, 0, -15, 1, -16]",169971608,6
-61,11,-95,"[0, 0, 7, -9, 8]",169977130,6
-60,11,-95,"[0, 0, -5, 11, -5]",169980882,6
-60,11,-95,"[0, 0, -12, -6, -14]",169989524,6
-56,11,-95,"[0, 0, -8, 9, -8]",170024649,6
-55,11,-95,"[0, 0, -11, 2, -13]",170043935,6
-54,11,-95,"[0, 0, -2, -11, -4]",170050807,6
-54,11,-95,"[0, 0, -7, -7, -8]",170062546,6
-54,11,-95,"[0, 0, 1, 8, 1]",170069746,6
-54,11,-95,"[0, 0, -3, -9, -4]",170076239,6
-54,11,-95,"[0, 0, -9, -5, -11]",170087428,6
-54,11,-95,"[0, 0, 8, -4, 10]",170091316,6
-57,11,-95,"[0, 0, -9, 3, -11]",170165506,6
-57,11,-95,"[0, 0, 3, -10, 3]",170189064,6
-57,11,-95,"[0, 0, -5, -9, -6]",170193011,6
-54,11,-95,"[0, 0, 9, -4, 11]",170386406,6
-55,11,-95,"[0, 0, -1, -11, -2]",170396751,6
-55,11,-95,"[0, 0, 8, -6, 9]",170432941,6
-54,11,-95,"[0, 0, -10, -6, -12]",170443958,6
-53,11,-95,"[0, 0, 4, -10, 5]",170462959,6
-51,11,-95,"[0, 0, -9, -5, -12]",170480810,6
-50,11,-95,"[0, 0, 2, 8, 3]",170487448,6
-50,11,-95,"[0, 0, 7, 3, 9]",170500806,6
-55,11,-95,"[0, 0, -11, 3, -13]",170649085,6
-55,11,-95,"[0, 0, -11, -4, -13]",170661785,6
-55,11,-95,"[0, 0, 3, -11, 3]",170667689,6
-55,11,-95,"[0, 0, -6, -9, -8]",170674765,6
-54,11,-95,"[0, 0, -11, 2, -13]",170679650,6
-55,11,-95,"[0, 0, 4, -9, 4]",170685571,6
-56,11,-95,"[0, 0, -5, -10, -7]",170694012,6
-54,11,-95,"[0, 0, -6, 9, -6]",170701059,6
-54,11,-95,"[0, 0, 8, 4, 10]",170708123,6
-52,11,-95,"[0, 0, 6, 4, 8]",170752320,6
-52,11,-95,"[0, 0, 4, -5, 7]",170767293,6
-52,11,-95,"[0, 0, -6, 2, -8]",170767777,6
-53,11,-95,"[0, 0, -1, -7, -1]",170774913,6
-53,11,-95,"[0, 0, 0, -7, 0]",170785146,6
-53,11,-95,"[0, 0, -7, -2, -9]",170788936,6
-52,11,-95,"[0, 0, 6, 0, 8]",170794457,6
-53,11,-95,"[0, 0, 6, 0, 8]",170798276,6
-53,11,-95,"[0, 0, -7, -2, -10]",170808579,6
-56,11,-95,"[0, 0, -9, -3, -11]",170901490,6
-56,11,-95,"[0, 0, 3, -9, 4]",170911618,6
-56,11,-95,"[0, 0, 6, 6, 8]",170948067,6
-56,11,-95,"[0, 0, -9, 1, -12]",170957395,6
-55,11,-95,"[0, 0, 7, 4, 9]",170967842,6
-55,11,-95,"[0, 0, -8, 4, -10]",170972256,6
-55,11,-95,"[0, 0, -3, 8, -5]",170977148,6
-55,11,-95,"[0, 0, 6, -7, 7]",170982681,6
-54,11,-95,"[0, 0, 6, -6, 8]",170986776,6
-54,11,-95,"[0, 0, 7, 3, 9]",170994846,6
-54,11,-95,"[0, 0, -3, 7, -4]",171002912,6
-53,11,-95,"[0, 0, -8, -1, -11]",171009625,6
-52,11,-95,"[0, 0, 4, 3, 6]",171056329,6
-52,11,-95,"[0, 0, 4, 2, 6]",171068727,6
-53,11,-95,"[0, 0, 5, 0, 7]",171075671,6
-53,11,-95,"[0, 0, 3, 4, 5]",171080054,6
-53,11,-95,"[0, 0, 4, 2, 6]",171094224,6
-53,11,-95,"[0, 0, -5, -4, -8]",171113387,6
-52,11,-95,"[0, 0, -6, -5, -7]",171149518,6
-52,11,-95,"[0, 0, 0, 8, 0]",171202351,6
-52,11,-95,"[0, 0, 6, -7, 7]",171215651,6
-52,11,-95,"[0, 0, -7, -6, -8]",171220661,6
-52,11,-95,"[0, 0, -9, 1, -12]",171224727,6
-51,11,-95,"[0, 0, 0, -7, 1]",171478194,6
-51,11,-95,"[0, 0, -1, -8, -1]",171482680,6
-51,11,-95,"[0, 0, -1, -7, 0]",171486082,6
-51,11,-95,"[0, 0, 6, -6, 8]",171490455,6
-51,11,-95,"[0, 0, -7, 2, -10]",171499103,6
-51,11,-95,"[0, 0, -5, -8, -6]",171504847,6
-51,11,-95,"[0, 0, -8, 3, -11]",171509578,6
-51,11,-95,"[0, 0, 7, -3, 10]",171514951,6
-51,11,-95,"[0, 0, 6, -6, 7]",171518481,6
-51,11,-95,"[0, 0, -9, -4, -11]",171522659,6
-52,11,-95,"[0, 0, -10, 1, -12]",171557214,6
-52,11,-95,"[0, 0, -3, 7, -5]",171579645,6
-52,11,-95,"[0, 0, -8, -3, -10]",171583356,6
-52,11,-95,"[0, 0, -4, -7, -5]",171587455,6
-52,11,-95,"[0, 0, -7, 3, -9]",171596812,6
-52,11,-95,"[0, 0, -4, -7, -4]",171600246,6
-52,11,-95,"[0, 0, -7, -1, -10]",171607980,6
-51,11,-95,"[0, 0, 6, 2, 8]",171611320,6
-51,11,-95,"[0, 0, 6, 2, 7]",171624250,6
-50,11,-95,"[0, 0, -1, 8, -2]",171777670,6
-50,11,-95,"[0, 0, 5, -6, 7]",171801924,6
-50,11,-95,"[0, 0, 3, -7, 4]",171812241,6
-51,11,-95,"[0, 0, -5, 6, -7]",171818834,6
-51,11,-95,"[0, 0, 2, -8, 4]",171823789,6
-51,11,-95,"[0, 0, 7, 2, 8]",171829392,6
-51,11,-95,"[0, 0, 8, -2, 9]",171865112,6
-51,11,-95,"[0, 0, 6, -4, 7]",171911413,6
-52,11,-95,"[0, 0, -3, 11, -3]",171923817,6
-49,11,-95,"[0, 0, 2, -4, 4]",172292036,6
-49,11,-95,"[0, 0, 1, -5, 3]",172301652,6
-49,11,-95,"[0, 0, -5, 1, -8]",172306484,6
-48,11,-95,"[0, 0, -6, 2, -8]",172323285,6
-48,11,-95,"[0, 0, -2, 6, -4]",172331533,6
-49,11,-95,"[0, 0, 3, 5, 4]",172335444,6
-49,11,-95,"[0, 0, -3, 5, -4]",172340888,6
-49,11,-95,"[0, 0, 3, 4, 5]",172345608,6
-49,11,-95,"[0, 0, -6, 4, -8]",172389143,6
-49,11,-95,"[0, 0, -2, -7, -2]",172403821,6
-49,11,-95,"[0, 0, 3, 5, 3]",172419194,6
-49,11,-95,"[0, 0, 1, -6, 3]",172424702,6
-49,11,-95,"[0, 0, 4, 4, 4]",172430032,6
-49,11,-95,"[0, 0, -6, 0, -9]",172438613,6
-49,11,-95,"[0, 0, 5, -2, 7]",172444502,6
-48,11,-95,"[0, 0, -4, 4, -6]",172491696,6
-48,11,-95,"[0, 0, -7, -1, -10]",172498085,6
-48,11,-95,"[0, 0, -5, 4, -7]",172504432,6
-48,11,-95,"[0, 0, -3, -6, -4]",172508405,6
-48,11,-95,"[0, 0, 6, -1, 9]",172520773,6
-49,11,-95,"[0, 0, 3, 6, 3]",172536112,6
-49,11,-95,"[0, 0, -3, 6, -5]",172541007,6
-49,11,-95,"[0, 0, 6, 3, 8]",172545987,6
-49,11,-95,"[0, 0, 7, 2, 9]",172549642,6
-50,11,-95,"[0, 0, 6, 3, 7]",172583107,6
-50,11,-95,"[0, 0, -2, -6, -2]",172592940,6
-49,11,-95,"[0, 0, 5, 0, 8]",172638613,6
-49,11,-95,"[0, 0, -3, -5, -5]",172648854,6
-48,11,-95,"[0, 0, -2, -7, -2]",172684073,6
-48,11,-95,"[0, 0, 2, 6, 3]",172694834,6
-48,11,-95,"[0, 0, -7, 4, -9]",172702581,6
-48,11,-95,"[0, 0, 3, 6, 4]",172709053,6
-49,11,-95,"[0, 0, -9, -2, -11]",172714246,6
-49,11,-95,"[0, 0, -6, 4, -8]",172723843,6
-49,11,-95,"[0, 0, 3, -7, 5]",172734464,6
-49,11,-95,"[0, 0, 3, 6, 3]",172746020,6
-50,11,-95,"[0, 0, -1, -8, 0]",172754088,6
-49,11,-95,"[0, 0, -5, -4, -6]",172800771,6
-49,11,-95,"[0, 0, 5, -2, 8]",172809751,6
-49,11,-95,"[0, 0, -5, -3, -7]",172820798,6
-49,11,-95,"[0, 0, -3, 5, -4]",172835385,6
-49,11,-95,"[0, 0, 1, -6, 1]",172853454,6
-49,11,-95,"[0, 0, -2, -6, -2]",172857372,6
-49,11,-95,"[0, 0, 1, 7, 1]",172908348,6
-49,11,-95,"[0, 0, -7, -3, -9]",172925591,6
-49,11,-95,"[0, 0, -6, -2, -8]",172982861,6
-48,11,-95,"[0, 0, 5, -4, 7]",172993193,6
-48,11,-95,"[0, 0, -6, -3, -8]",173066090,6
-48,11,-95,"[0, 0, 1, 5, 1]",173086340,6
-48,11,-95,"[0, 0, 5, 3, 7]",173092281,6
-48,11,-95,"[0, 0, -2, -6, -3]",173144337,6
-48,11,-95,"[0, 0, 3, -6, 4]",173155584,6
-48,11,-95,"[0, 0, -3, -6, -3]",173162469,6
-48,11,-95,"[0, 0, -7, 0, -10]",173166638,6
-49,11,-95,"[0, 0, 3, -7, 4]",173208773,6
-48,11,-95,"[0, 0, -6, -4, -8]",173217131,6
-48,11,-95,"[0, 0, -6, 2, -9]",173224555,6
-48,11,-95,"[0, 0, 3, -6, 4]",173228804,6
-48,11,-95,"[0, 0, 5, -3, 8]",173236801,6
-48,11,-95,"[0, 0, 6, -2, 8]",173243980,6
-48,11,-95,"[0, 0, 6, -2, 9]",173248310,6
-49,11,-95,"[0, 0, 4, 4, 5]",173252258,6
-48,11,-95,"[0, 0, 4, -5, 6]",173261290,6
-48,11,-95,"[0, 0, 2, 5, 3]",173265119,6
-48,11,-95,"[0, 0, 6, -1, 8]",173298387,6
-48,11,-95,"[0, 0, -4, 5, -6]",173309533,6
-49,11,-95,"[0, 0, 5, 2, 7]",173320864,6
-48,11,-95,"[0, 0, 2, 5, 3]",173324669,6
-48,11,-95,"[0, 0, 3, -5, 6]",173329770,6
-48,11,-95,"[0, 0, -6, -1, -9]",173350161,6
-48,11,-95,"[0, 0, -4, -5, -4]",173358437,6
-48,11,-95,"[0, 0, 5, 0, 7]",173362545,6
-49,11,-95,"[0, 0, 3, -5, 5]",173368210,6
-50,11,-95,"[0, 0, -4, -3, -6]",173402555,6
-50,11,-95,"[0, 0, -3, -2, -6]",173425959,6
-51,11,-95,"[0, 0, 2, -1, 4]",173440076,6
-51,11,-95,"[0, 0, 1, 1, 4]",173451052,6
-51,11,-95,"[0, 0, -3, 0, -4]",173464090,6
-51,11,-95,"[0, 0, -1, 2, 2]",173470561,6
-47,11,-95,"[0, 0, 1, -6, 2]",173542506,6
-49,11,-95,"[0, 0, 3, 5, 4]",173574902,6
-49,11,-95,"[0, 0, 5, -3, 7]",173662538,6
-50,11,-95,"[0, 0, 2, -5, 3]",173708667,6
-49,11,-95,"[0, 0, 7, -3, 9]",173764156,6
-49,11,-95,"[0, 0, -7, -5, -9]",173768710,6
-49,11,-95,"[0, 0, -8, 2, -10]",173776674,6
-49,11,-95,"[0, 0, -9, 2, -11]",173783034,6
-50,11,-95,"[0, 0, 3, 4, 4]",173873634,6
-50,11,-95,"[0, 0, 2, -4, 5]",173879006,6
-51,11,-95,"[0, 0, -1, -4, -1]",173913082,6
-50,11,-95,"[0, 0, 1, -8, 1]",173970034,6
-50,11,-95,"[0, 0, -5, -7, -6]",173976513,6
-50,11,-95,"[0, 0, -8, 0, -10]",173981630,6
-51,11,-95,"[0, 0, 3, -6, 5]",174275637,6
-50,11,-95,"[0, 0, -4, 6, -6]",174443113,6
